"date","ts","count","tmin","tmax","pn"
2014-10-21,2014-10-21 00:00:00,59,7.8,21.1,18.3
2014-10-21,2014-10-21 01:00:00,20,7.8,21.1,18.3
2014-10-21,2014-10-21 02:00:00,14,7.8,21.1,18.3
2014-10-21,2014-10-21 03:00:00,2,7.8,21.1,18.3
2014-10-21,2014-10-21 04:00:00,2,7.8,21.1,18.3
2014-10-21,2014-10-21 05:00:00,26,7.8,21.1,18.3
2014-10-21,2014-10-21 06:00:00,125,7.8,21.1,18.3
2014-10-21,2014-10-21 07:00:00,434,7.8,21.1,18.3
2014-10-21,2014-10-21 08:00:00,1028,7.8,21.1,18.3
2014-10-21,2014-10-21 09:00:00,942,7.8,21.1,18.3
2014-10-21,2014-10-21 10:00:00,341,7.8,21.1,18.3
2014-10-21,2014-10-21 11:00:00,243,7.8,21.1,18.3
2014-10-21,2014-10-21 12:00:00,368,7.8,21.1,18.3
2014-10-21,2014-10-21 13:00:00,444,7.8,21.1,18.3
2014-10-21,2014-10-21 14:00:00,427,7.8,21.1,18.3
2014-10-21,2014-10-21 15:00:00,390,7.8,21.1,18.3
2014-10-21,2014-10-21 16:00:00,460,7.8,21.1,18.3
2014-10-21,2014-10-21 17:00:00,523,7.8,21.1,18.3
2014-10-21,2014-10-21 18:00:00,552,7.8,21.1,18.3
2014-10-21,2014-10-21 19:00:00,396,7.8,21.1,18.3
2014-10-21,2014-10-21 20:00:00,329,7.8,21.1,18.3
2014-10-21,2014-10-21 21:00:00,220,7.8,21.1,18.3
2014-10-21,2014-10-21 22:00:00,88,7.8,21.1,18.3
2014-10-21,2014-10-21 23:00:00,55,7.8,21.1,18.3
2014-10-22,2014-10-22 00:00:00,24,11.1,12.8,24.1
2014-10-22,2014-10-22 01:00:00,21,11.1,12.8,24.1
2014-10-22,2014-10-22 02:00:00,9,11.1,12.8,24.1
2014-10-22,2014-10-22 03:00:00,4,11.1,12.8,24.1
2014-10-22,2014-10-22 04:00:00,5,11.1,12.8,24.1
2014-10-22,2014-10-22 05:00:00,11,11.1,12.8,24.1
2014-10-22,2014-10-22 06:00:00,70,11.1,12.8,24.1
2014-10-22,2014-10-22 07:00:00,128,11.1,12.8,24.1
2014-10-22,2014-10-22 08:00:00,121,11.1,12.8,24.1
2014-10-22,2014-10-22 09:00:00,199,11.1,12.8,24.1
2014-10-22,2014-10-22 10:00:00,83,11.1,12.8,24.1
2014-10-22,2014-10-22 11:00:00,25,11.1,12.8,24.1
2014-10-22,2014-10-22 12:00:00,65,11.1,12.8,24.1
2014-10-22,2014-10-22 13:00:00,93,11.1,12.8,24.1
2014-10-22,2014-10-22 14:00:00,92,11.1,12.8,24.1
2014-10-22,2014-10-22 15:00:00,142,11.1,12.8,24.1
2014-10-22,2014-10-22 16:00:00,213,11.1,12.8,24.1
2014-10-22,2014-10-22 17:00:00,517,11.1,12.8,24.1
2014-10-22,2014-10-22 18:00:00,846,11.1,12.8,24.1
2014-10-22,2014-10-22 19:00:00,546,11.1,12.8,24.1
2014-10-22,2014-10-22 20:00:00,412,11.1,12.8,24.1
2014-10-22,2014-10-22 21:00:00,319,11.1,12.8,24.1
2014-10-22,2014-10-22 22:00:00,254,11.1,12.8,24.1
2014-10-22,2014-10-22 23:00:00,159,11.1,12.8,24.1
2014-10-23,2014-10-23 00:00:00,58,11.1,17.2,0
2014-10-23,2014-10-23 01:00:00,30,11.1,17.2,0
2014-10-23,2014-10-23 02:00:00,12,11.1,17.2,0
2014-10-23,2014-10-23 03:00:00,3,11.1,17.2,0
2014-10-23,2014-10-23 04:00:00,6,11.1,17.2,0
2014-10-23,2014-10-23 05:00:00,19,11.1,17.2,0
2014-10-23,2014-10-23 06:00:00,131,11.1,17.2,0
2014-10-23,2014-10-23 07:00:00,354,11.1,17.2,0
2014-10-23,2014-10-23 08:00:00,923,11.1,17.2,0
2014-10-23,2014-10-23 09:00:00,879,11.1,17.2,0
2014-10-23,2014-10-23 10:00:00,417,11.1,17.2,0
2014-10-23,2014-10-23 11:00:00,250,11.1,17.2,0
2014-10-23,2014-10-23 12:00:00,369,11.1,17.2,0
2014-10-23,2014-10-23 13:00:00,388,11.1,17.2,0
2014-10-23,2014-10-23 14:00:00,422,11.1,17.2,0
2014-10-23,2014-10-23 15:00:00,367,11.1,17.2,0
2014-10-23,2014-10-23 16:00:00,461,11.1,17.2,0
2014-10-23,2014-10-23 17:00:00,876,11.1,17.2,0
2014-10-23,2014-10-23 18:00:00,1278,11.1,17.2,0
2014-10-23,2014-10-23 19:00:00,912,11.1,17.2,0
2014-10-23,2014-10-23 20:00:00,572,11.1,17.2,0
2014-10-23,2014-10-23 21:00:00,444,11.1,17.2,0
2014-10-23,2014-10-23 22:00:00,328,11.1,17.2,0
2014-10-23,2014-10-23 23:00:00,201,11.1,17.2,0
2014-10-24,2014-10-24 00:00:00,133,8.9,20,0
2014-10-24,2014-10-24 01:00:00,53,8.9,20,0
2014-10-24,2014-10-24 02:00:00,29,8.9,20,0
2014-10-24,2014-10-24 03:00:00,16,8.9,20,0
2014-10-24,2014-10-24 04:00:00,9,8.9,20,0
2014-10-24,2014-10-24 05:00:00,19,8.9,20,0
2014-10-24,2014-10-24 06:00:00,92,8.9,20,0
2014-10-24,2014-10-24 07:00:00,350,8.9,20,0
2014-10-24,2014-10-24 08:00:00,878,8.9,20,0
2014-10-24,2014-10-24 09:00:00,911,8.9,20,0
2014-10-24,2014-10-24 10:00:00,463,8.9,20,0
2014-10-24,2014-10-24 11:00:00,342,8.9,20,0
2014-10-24,2014-10-24 12:00:00,519,8.9,20,0
2014-10-24,2014-10-24 13:00:00,543,8.9,20,0
2014-10-24,2014-10-24 14:00:00,567,8.9,20,0
2014-10-24,2014-10-24 15:00:00,545,8.9,20,0
2014-10-24,2014-10-24 16:00:00,662,8.9,20,0
2014-10-24,2014-10-24 17:00:00,1003,8.9,20,0
2014-10-24,2014-10-24 18:00:00,1230,8.9,20,0
2014-10-24,2014-10-24 19:00:00,797,8.9,20,0
2014-10-24,2014-10-24 20:00:00,463,8.9,20,0
2014-10-24,2014-10-24 21:00:00,331,8.9,20,0
2014-10-24,2014-10-24 22:00:00,269,8.9,20,0
2014-10-24,2014-10-24 23:00:00,227,8.9,20,0
2014-10-25,2014-10-25 00:00:00,158,6.1,21.7,0
2014-10-25,2014-10-25 01:00:00,130,6.1,21.7,0
2014-10-25,2014-10-25 02:00:00,69,6.1,21.7,0
2014-10-25,2014-10-25 03:00:00,60,6.1,21.7,0
2014-10-25,2014-10-25 04:00:00,17,6.1,21.7,0
2014-10-25,2014-10-25 05:00:00,3,6.1,21.7,0
2014-10-25,2014-10-25 06:00:00,16,6.1,21.7,0
2014-10-25,2014-10-25 07:00:00,71,6.1,21.7,0
2014-10-25,2014-10-25 08:00:00,167,6.1,21.7,0
2014-10-25,2014-10-25 09:00:00,356,6.1,21.7,0
2014-10-25,2014-10-25 10:00:00,569,6.1,21.7,0
2014-10-25,2014-10-25 11:00:00,763,6.1,21.7,0
2014-10-25,2014-10-25 12:00:00,948,6.1,21.7,0
2014-10-25,2014-10-25 13:00:00,996,6.1,21.7,0
2014-10-25,2014-10-25 14:00:00,1011,6.1,21.7,0
2014-10-25,2014-10-25 15:00:00,1057,6.1,21.7,0
2014-10-25,2014-10-25 16:00:00,1047,6.1,21.7,0
2014-10-25,2014-10-25 17:00:00,976,6.1,21.7,0
2014-10-25,2014-10-25 18:00:00,866,6.1,21.7,0
2014-10-25,2014-10-25 19:00:00,602,6.1,21.7,0
2014-10-25,2014-10-25 20:00:00,436,6.1,21.7,0
2014-10-25,2014-10-25 21:00:00,290,6.1,21.7,0
2014-10-25,2014-10-25 22:00:00,289,6.1,21.7,0
2014-10-25,2014-10-25 23:00:00,255,6.1,21.7,0
2014-10-26,2014-10-26 00:00:00,204,5.6,20.6,0
2014-10-26,2014-10-26 01:00:00,133,5.6,20.6,0
2014-10-26,2014-10-26 02:00:00,132,5.6,20.6,0
2014-10-26,2014-10-26 03:00:00,106,5.6,20.6,0
2014-10-26,2014-10-26 04:00:00,30,5.6,20.6,0
2014-10-26,2014-10-26 05:00:00,12,5.6,20.6,0
2014-10-26,2014-10-26 06:00:00,29,5.6,20.6,0
2014-10-26,2014-10-26 07:00:00,99,5.6,20.6,0
2014-10-26,2014-10-26 08:00:00,187,5.6,20.6,0
2014-10-26,2014-10-26 09:00:00,412,5.6,20.6,0
2014-10-26,2014-10-26 10:00:00,609,5.6,20.6,0
2014-10-26,2014-10-26 11:00:00,786,5.6,20.6,0
2014-10-26,2014-10-26 12:00:00,883,5.6,20.6,0
2014-10-26,2014-10-26 13:00:00,922,5.6,20.6,0
2014-10-26,2014-10-26 14:00:00,945,5.6,20.6,0
2014-10-26,2014-10-26 15:00:00,922,5.6,20.6,0
2014-10-26,2014-10-26 16:00:00,890,5.6,20.6,0
2014-10-26,2014-10-26 17:00:00,817,5.6,20.6,0
2014-10-26,2014-10-26 18:00:00,739,5.6,20.6,0
2014-10-26,2014-10-26 19:00:00,511,5.6,20.6,0
2014-10-26,2014-10-26 20:00:00,363,5.6,20.6,0
2014-10-26,2014-10-26 21:00:00,278,5.6,20.6,0
2014-10-26,2014-10-26 22:00:00,189,5.6,20.6,0
2014-10-26,2014-10-26 23:00:00,131,5.6,20.6,0
2014-10-27,2014-10-27 00:00:00,78,3.9,21.7,0
2014-10-27,2014-10-27 01:00:00,37,3.9,21.7,0
2014-10-27,2014-10-27 02:00:00,13,3.9,21.7,0
2014-10-27,2014-10-27 03:00:00,14,3.9,21.7,0
2014-10-27,2014-10-27 04:00:00,7,3.9,21.7,0
2014-10-27,2014-10-27 05:00:00,21,3.9,21.7,0
2014-10-27,2014-10-27 06:00:00,111,3.9,21.7,0
2014-10-27,2014-10-27 07:00:00,372,3.9,21.7,0
2014-10-27,2014-10-27 08:00:00,897,3.9,21.7,0
2014-10-27,2014-10-27 09:00:00,885,3.9,21.7,0
2014-10-27,2014-10-27 10:00:00,408,3.9,21.7,0
2014-10-27,2014-10-27 11:00:00,324,3.9,21.7,0
2014-10-27,2014-10-27 12:00:00,380,3.9,21.7,0
2014-10-27,2014-10-27 13:00:00,570,3.9,21.7,0
2014-10-27,2014-10-27 14:00:00,488,3.9,21.7,0
2014-10-27,2014-10-27 15:00:00,460,3.9,21.7,0
2014-10-27,2014-10-27 16:00:00,578,3.9,21.7,0
2014-10-27,2014-10-27 17:00:00,995,3.9,21.7,0
2014-10-27,2014-10-27 18:00:00,1420,3.9,21.7,0
2014-10-27,2014-10-27 19:00:00,981,3.9,21.7,0
2014-10-27,2014-10-27 20:00:00,644,3.9,21.7,0
2014-10-27,2014-10-27 21:00:00,413,3.9,21.7,0
2014-10-27,2014-10-27 22:00:00,291,3.9,21.7,0
2014-10-27,2014-10-27 23:00:00,134,3.9,21.7,0
2014-10-28,2014-10-28 00:00:00,101,8.3,26.7,0
2014-10-28,2014-10-28 01:00:00,38,8.3,26.7,0
2014-10-28,2014-10-28 02:00:00,15,8.3,26.7,0
2014-10-28,2014-10-28 03:00:00,2,8.3,26.7,0
2014-10-28,2014-10-28 04:00:00,1,8.3,26.7,0
2014-10-28,2014-10-28 05:00:00,21,8.3,26.7,0
2014-10-28,2014-10-28 06:00:00,140,8.3,26.7,0
2014-10-28,2014-10-28 07:00:00,441,8.3,26.7,0
2014-10-28,2014-10-28 08:00:00,1118,8.3,26.7,0
2014-10-28,2014-10-28 09:00:00,1014,8.3,26.7,0
2014-10-28,2014-10-28 10:00:00,364,8.3,26.7,0
2014-10-28,2014-10-28 11:00:00,301,8.3,26.7,0
2014-10-28,2014-10-28 12:00:00,476,8.3,26.7,0
2014-10-28,2014-10-28 13:00:00,533,8.3,26.7,0
2014-10-28,2014-10-28 14:00:00,497,8.3,26.7,0
2014-10-28,2014-10-28 15:00:00,466,8.3,26.7,0
2014-10-28,2014-10-28 16:00:00,612,8.3,26.7,0
2014-10-28,2014-10-28 17:00:00,1034,8.3,26.7,0
2014-10-28,2014-10-28 18:00:00,1474,8.3,26.7,0
2014-10-28,2014-10-28 19:00:00,1095,8.3,26.7,0
2014-10-28,2014-10-28 20:00:00,685,8.3,26.7,0
2014-10-28,2014-10-28 21:00:00,513,8.3,26.7,0
2014-10-28,2014-10-28 22:00:00,383,8.3,26.7,0
2014-10-28,2014-10-28 23:00:00,248,8.3,26.7,0
2014-10-29,2014-10-29 00:00:00,108,6.7,20.6,1.3
2014-10-29,2014-10-29 01:00:00,37,6.7,20.6,1.3
2014-10-29,2014-10-29 02:00:00,28,6.7,20.6,1.3
2014-10-29,2014-10-29 03:00:00,7,6.7,20.6,1.3
2014-10-29,2014-10-29 04:00:00,5,6.7,20.6,1.3
2014-10-29,2014-10-29 05:00:00,20,6.7,20.6,1.3
2014-10-29,2014-10-29 06:00:00,172,6.7,20.6,1.3
2014-10-29,2014-10-29 07:00:00,420,6.7,20.6,1.3
2014-10-29,2014-10-29 08:00:00,1067,6.7,20.6,1.3
2014-10-29,2014-10-29 09:00:00,941,6.7,20.6,1.3
2014-10-29,2014-10-29 10:00:00,427,6.7,20.6,1.3
2014-10-29,2014-10-29 11:00:00,298,6.7,20.6,1.3
2014-10-29,2014-10-29 12:00:00,425,6.7,20.6,1.3
2014-10-29,2014-10-29 13:00:00,404,6.7,20.6,1.3
2014-10-29,2014-10-29 14:00:00,313,6.7,20.6,1.3
2014-10-29,2014-10-29 15:00:00,166,6.7,20.6,1.3
2014-10-29,2014-10-29 16:00:00,331,6.7,20.6,1.3
2014-10-29,2014-10-29 17:00:00,769,6.7,20.6,1.3
2014-10-29,2014-10-29 18:00:00,1169,6.7,20.6,1.3
2014-10-29,2014-10-29 19:00:00,799,6.7,20.6,1.3
2014-10-29,2014-10-29 20:00:00,553,6.7,20.6,1.3
2014-10-29,2014-10-29 21:00:00,411,6.7,20.6,1.3
2014-10-29,2014-10-29 22:00:00,314,6.7,20.6,1.3
2014-10-29,2014-10-29 23:00:00,180,6.7,20.6,1.3
2014-10-30,2014-10-30 00:00:00,139,5.6,15.6,0
2014-10-30,2014-10-30 01:00:00,32,5.6,15.6,0
2014-10-30,2014-10-30 02:00:00,15,5.6,15.6,0
2014-10-30,2014-10-30 03:00:00,5,5.6,15.6,0
2014-10-30,2014-10-30 04:00:00,2,5.6,15.6,0
2014-10-30,2014-10-30 05:00:00,19,5.6,15.6,0
2014-10-30,2014-10-30 06:00:00,117,5.6,15.6,0
2014-10-30,2014-10-30 07:00:00,374,5.6,15.6,0
2014-10-30,2014-10-30 08:00:00,1037,5.6,15.6,0
2014-10-30,2014-10-30 09:00:00,881,5.6,15.6,0
2014-10-30,2014-10-30 10:00:00,376,5.6,15.6,0
2014-10-30,2014-10-30 11:00:00,313,5.6,15.6,0
2014-10-30,2014-10-30 12:00:00,403,5.6,15.6,0
2014-10-30,2014-10-30 13:00:00,459,5.6,15.6,0
2014-10-30,2014-10-30 14:00:00,428,5.6,15.6,0
2014-10-30,2014-10-30 15:00:00,415,5.6,15.6,0
2014-10-30,2014-10-30 16:00:00,527,5.6,15.6,0
2014-10-30,2014-10-30 17:00:00,889,5.6,15.6,0
2014-10-30,2014-10-30 18:00:00,1265,5.6,15.6,0
2014-10-30,2014-10-30 19:00:00,896,5.6,15.6,0
2014-10-30,2014-10-30 20:00:00,602,5.6,15.6,0
2014-10-30,2014-10-30 21:00:00,394,5.6,15.6,0
2014-10-30,2014-10-30 22:00:00,317,5.6,15.6,0
2014-10-30,2014-10-30 23:00:00,186,5.6,15.6,0
2014-10-31,2014-10-31 00:00:00,106,7.8,13.9,0
2014-10-31,2014-10-31 01:00:00,57,7.8,13.9,0
2014-10-31,2014-10-31 02:00:00,25,7.8,13.9,0
2014-10-31,2014-10-31 03:00:00,9,7.8,13.9,0
2014-10-31,2014-10-31 04:00:00,4,7.8,13.9,0
2014-10-31,2014-10-31 05:00:00,17,7.8,13.9,0
2014-10-31,2014-10-31 06:00:00,89,7.8,13.9,0
2014-10-31,2014-10-31 07:00:00,301,7.8,13.9,0
2014-10-31,2014-10-31 08:00:00,840,7.8,13.9,0
2014-10-31,2014-10-31 09:00:00,926,7.8,13.9,0
2014-10-31,2014-10-31 10:00:00,448,7.8,13.9,0
2014-10-31,2014-10-31 11:00:00,338,7.8,13.9,0
2014-10-31,2014-10-31 12:00:00,479,7.8,13.9,0
2014-10-31,2014-10-31 13:00:00,533,7.8,13.9,0
2014-10-31,2014-10-31 14:00:00,470,7.8,13.9,0
2014-10-31,2014-10-31 15:00:00,553,7.8,13.9,0
2014-10-31,2014-10-31 16:00:00,639,7.8,13.9,0
2014-10-31,2014-10-31 17:00:00,1088,7.8,13.9,0
2014-10-31,2014-10-31 18:00:00,961,7.8,13.9,0
2014-10-31,2014-10-31 19:00:00,601,7.8,13.9,0
2014-10-31,2014-10-31 20:00:00,374,7.8,13.9,0
2014-10-31,2014-10-31 21:00:00,276,7.8,13.9,0
2014-10-31,2014-10-31 22:00:00,212,7.8,13.9,0
2014-10-31,2014-10-31 23:00:00,206,7.8,13.9,0
2014-11-01,2014-11-01 00:00:00,140,7.2,11.1,2.8
2014-11-01,2014-11-01 01:00:00,142,7.2,11.1,2.8
2014-11-01,2014-11-01 02:00:00,153,7.2,11.1,2.8
2014-11-01,2014-11-01 03:00:00,113,7.2,11.1,2.8
2014-11-01,2014-11-01 04:00:00,53,7.2,11.1,2.8
2014-11-01,2014-11-01 05:00:00,9,7.2,11.1,2.8
2014-11-01,2014-11-01 06:00:00,18,7.2,11.1,2.8
2014-11-01,2014-11-01 07:00:00,38,7.2,11.1,2.8
2014-11-01,2014-11-01 08:00:00,128,7.2,11.1,2.8
2014-11-01,2014-11-01 09:00:00,208,7.2,11.1,2.8
2014-11-01,2014-11-01 10:00:00,315,7.2,11.1,2.8
2014-11-01,2014-11-01 11:00:00,420,7.2,11.1,2.8
2014-11-01,2014-11-01 12:00:00,447,7.2,11.1,2.8
2014-11-01,2014-11-01 13:00:00,460,7.2,11.1,2.8
2014-11-01,2014-11-01 14:00:00,471,7.2,11.1,2.8
2014-11-01,2014-11-01 15:00:00,451,7.2,11.1,2.8
2014-11-01,2014-11-01 16:00:00,476,7.2,11.1,2.8
2014-11-01,2014-11-01 17:00:00,485,7.2,11.1,2.8
2014-11-01,2014-11-01 18:00:00,473,7.2,11.1,2.8
2014-11-01,2014-11-01 19:00:00,325,7.2,11.1,2.8
2014-11-01,2014-11-01 20:00:00,246,7.2,11.1,2.8
2014-11-01,2014-11-01 21:00:00,198,7.2,11.1,2.8
2014-11-01,2014-11-01 22:00:00,179,7.2,11.1,2.8
2014-11-01,2014-11-01 23:00:00,128,7.2,11.1,2.8
2014-11-02,2014-11-02 00:00:00,120,5,10.6,0
2014-11-02,2014-11-02 01:00:00,141,5,10.6,0
2014-11-02,2014-11-02 02:00:00,88,5,10.6,0
2014-11-02,2014-11-02 03:00:00,21,5,10.6,0
2014-11-02,2014-11-02 04:00:00,10,5,10.6,0
2014-11-02,2014-11-02 05:00:00,3,5,10.6,0
2014-11-02,2014-11-02 06:00:00,8,5,10.6,0
2014-11-02,2014-11-02 07:00:00,59,5,10.6,0
2014-11-02,2014-11-02 08:00:00,94,5,10.6,0
2014-11-02,2014-11-02 09:00:00,210,5,10.6,0
2014-11-02,2014-11-02 10:00:00,325,5,10.6,0
2014-11-02,2014-11-02 11:00:00,412,5,10.6,0
2014-11-02,2014-11-02 12:00:00,481,5,10.6,0
2014-11-02,2014-11-02 13:00:00,557,5,10.6,0
2014-11-02,2014-11-02 14:00:00,507,5,10.6,0
2014-11-02,2014-11-02 15:00:00,492,5,10.6,0
2014-11-02,2014-11-02 16:00:00,505,5,10.6,0
2014-11-02,2014-11-02 17:00:00,543,5,10.6,0
2014-11-02,2014-11-02 18:00:00,349,5,10.6,0
2014-11-02,2014-11-02 19:00:00,272,5,10.6,0
2014-11-02,2014-11-02 20:00:00,179,5,10.6,0
2014-11-02,2014-11-02 21:00:00,132,5,10.6,0
2014-11-02,2014-11-02 22:00:00,113,5,10.6,0
2014-11-02,2014-11-02 23:00:00,72,5,10.6,0
2014-11-03,2014-11-03 00:00:00,33,3.3,15,0
2014-11-03,2014-11-03 01:00:00,18,3.3,15,0
2014-11-03,2014-11-03 02:00:00,3,3.3,15,0
2014-11-03,2014-11-03 03:00:00,3,3.3,15,0
2014-11-03,2014-11-03 04:00:00,3,3.3,15,0
2014-11-03,2014-11-03 05:00:00,25,3.3,15,0
2014-11-03,2014-11-03 06:00:00,106,3.3,15,0
2014-11-03,2014-11-03 07:00:00,410,3.3,15,0
2014-11-03,2014-11-03 08:00:00,978,3.3,15,0
2014-11-03,2014-11-03 09:00:00,773,3.3,15,0
2014-11-03,2014-11-03 10:00:00,313,3.3,15,0
2014-11-03,2014-11-03 11:00:00,236,3.3,15,0
2014-11-03,2014-11-03 12:00:00,306,3.3,15,0
2014-11-03,2014-11-03 13:00:00,343,3.3,15,0
2014-11-03,2014-11-03 14:00:00,337,3.3,15,0
2014-11-03,2014-11-03 15:00:00,347,3.3,15,0
2014-11-03,2014-11-03 16:00:00,471,3.3,15,0
2014-11-03,2014-11-03 17:00:00,876,3.3,15,0
2014-11-03,2014-11-03 18:00:00,1086,3.3,15,0
2014-11-03,2014-11-03 19:00:00,758,3.3,15,0
2014-11-03,2014-11-03 20:00:00,456,3.3,15,0
2014-11-03,2014-11-03 21:00:00,310,3.3,15,0
2014-11-03,2014-11-03 22:00:00,239,3.3,15,0
2014-11-03,2014-11-03 23:00:00,123,3.3,15,0
2014-11-04,2014-11-04 00:00:00,56,3.3,20.6,0
2014-11-04,2014-11-04 01:00:00,17,3.3,20.6,0
2014-11-04,2014-11-04 02:00:00,10,3.3,20.6,0
2014-11-04,2014-11-04 03:00:00,4,3.3,20.6,0
2014-11-04,2014-11-04 04:00:00,2,3.3,20.6,0
2014-11-04,2014-11-04 05:00:00,32,3.3,20.6,0
2014-11-04,2014-11-04 06:00:00,138,3.3,20.6,0
2014-11-04,2014-11-04 07:00:00,484,3.3,20.6,0
2014-11-04,2014-11-04 08:00:00,1049,3.3,20.6,0
2014-11-04,2014-11-04 09:00:00,857,3.3,20.6,0
2014-11-04,2014-11-04 10:00:00,356,3.3,20.6,0
2014-11-04,2014-11-04 11:00:00,275,3.3,20.6,0
2014-11-04,2014-11-04 12:00:00,398,3.3,20.6,0
2014-11-04,2014-11-04 13:00:00,453,3.3,20.6,0
2014-11-04,2014-11-04 14:00:00,390,3.3,20.6,0
2014-11-04,2014-11-04 15:00:00,363,3.3,20.6,0
2014-11-04,2014-11-04 16:00:00,500,3.3,20.6,0
2014-11-04,2014-11-04 17:00:00,985,3.3,20.6,0
2014-11-04,2014-11-04 18:00:00,1174,3.3,20.6,0
2014-11-04,2014-11-04 19:00:00,820,3.3,20.6,0
2014-11-04,2014-11-04 20:00:00,507,3.3,20.6,0
2014-11-04,2014-11-04 21:00:00,424,3.3,20.6,0
2014-11-04,2014-11-04 22:00:00,333,3.3,20.6,0
2014-11-04,2014-11-04 23:00:00,158,3.3,20.6,0
2014-11-05,2014-11-05 00:00:00,84,11.1,20,1.5
2014-11-05,2014-11-05 01:00:00,42,11.1,20,1.5
2014-11-05,2014-11-05 02:00:00,23,11.1,20,1.5
2014-11-05,2014-11-05 03:00:00,12,11.1,20,1.5
2014-11-05,2014-11-05 04:00:00,3,11.1,20,1.5
2014-11-05,2014-11-05 05:00:00,27,11.1,20,1.5
2014-11-05,2014-11-05 06:00:00,178,11.1,20,1.5
2014-11-05,2014-11-05 07:00:00,494,11.1,20,1.5
2014-11-05,2014-11-05 08:00:00,1040,11.1,20,1.5
2014-11-05,2014-11-05 09:00:00,927,11.1,20,1.5
2014-11-05,2014-11-05 10:00:00,351,11.1,20,1.5
2014-11-05,2014-11-05 11:00:00,248,11.1,20,1.5
2014-11-05,2014-11-05 12:00:00,381,11.1,20,1.5
2014-11-05,2014-11-05 13:00:00,415,11.1,20,1.5
2014-11-05,2014-11-05 14:00:00,360,11.1,20,1.5
2014-11-05,2014-11-05 15:00:00,344,11.1,20,1.5
2014-11-05,2014-11-05 16:00:00,481,11.1,20,1.5
2014-11-05,2014-11-05 17:00:00,939,11.1,20,1.5
2014-11-05,2014-11-05 18:00:00,1071,11.1,20,1.5
2014-11-05,2014-11-05 19:00:00,696,11.1,20,1.5
2014-11-05,2014-11-05 20:00:00,399,11.1,20,1.5
2014-11-05,2014-11-05 21:00:00,298,11.1,20,1.5
2014-11-05,2014-11-05 22:00:00,209,11.1,20,1.5
2014-11-05,2014-11-05 23:00:00,127,11.1,20,1.5
2014-11-06,2014-11-06 00:00:00,44,7.8,15.6,13.7
2014-11-06,2014-11-06 01:00:00,22,7.8,15.6,13.7
2014-11-06,2014-11-06 02:00:00,9,7.8,15.6,13.7
2014-11-06,2014-11-06 03:00:00,2,7.8,15.6,13.7
2014-11-06,2014-11-06 04:00:00,0,7.8,15.6,13.7
2014-11-06,2014-11-06 05:00:00,9,7.8,15.6,13.7
2014-11-06,2014-11-06 06:00:00,33,7.8,15.6,13.7
2014-11-06,2014-11-06 07:00:00,129,7.8,15.6,13.7
2014-11-06,2014-11-06 08:00:00,584,7.8,15.6,13.7
2014-11-06,2014-11-06 09:00:00,759,7.8,15.6,13.7
2014-11-06,2014-11-06 10:00:00,415,7.8,15.6,13.7
2014-11-06,2014-11-06 11:00:00,255,7.8,15.6,13.7
2014-11-06,2014-11-06 12:00:00,345,7.8,15.6,13.7
2014-11-06,2014-11-06 13:00:00,434,7.8,15.6,13.7
2014-11-06,2014-11-06 14:00:00,317,7.8,15.6,13.7
2014-11-06,2014-11-06 15:00:00,152,7.8,15.6,13.7
2014-11-06,2014-11-06 16:00:00,318,7.8,15.6,13.7
2014-11-06,2014-11-06 17:00:00,696,7.8,15.6,13.7
2014-11-06,2014-11-06 18:00:00,767,7.8,15.6,13.7
2014-11-06,2014-11-06 19:00:00,661,7.8,15.6,13.7
2014-11-06,2014-11-06 20:00:00,473,7.8,15.6,13.7
2014-11-06,2014-11-06 21:00:00,353,7.8,15.6,13.7
2014-11-06,2014-11-06 22:00:00,302,7.8,15.6,13.7
2014-11-06,2014-11-06 23:00:00,184,7.8,15.6,13.7
2014-11-07,2014-11-07 00:00:00,106,2.2,13.3,0
2014-11-07,2014-11-07 01:00:00,53,2.2,13.3,0
2014-11-07,2014-11-07 02:00:00,20,2.2,13.3,0
2014-11-07,2014-11-07 03:00:00,2,2.2,13.3,0
2014-11-07,2014-11-07 04:00:00,4,2.2,13.3,0
2014-11-07,2014-11-07 05:00:00,17,2.2,13.3,0
2014-11-07,2014-11-07 06:00:00,97,2.2,13.3,0
2014-11-07,2014-11-07 07:00:00,375,2.2,13.3,0
2014-11-07,2014-11-07 08:00:00,959,2.2,13.3,0
2014-11-07,2014-11-07 09:00:00,928,2.2,13.3,0
2014-11-07,2014-11-07 10:00:00,392,2.2,13.3,0
2014-11-07,2014-11-07 11:00:00,322,2.2,13.3,0
2014-11-07,2014-11-07 12:00:00,419,2.2,13.3,0
2014-11-07,2014-11-07 13:00:00,466,2.2,13.3,0
2014-11-07,2014-11-07 14:00:00,395,2.2,13.3,0
2014-11-07,2014-11-07 15:00:00,382,2.2,13.3,0
2014-11-07,2014-11-07 16:00:00,477,2.2,13.3,0
2014-11-07,2014-11-07 17:00:00,788,2.2,13.3,0
2014-11-07,2014-11-07 18:00:00,925,2.2,13.3,0
2014-11-07,2014-11-07 19:00:00,564,2.2,13.3,0
2014-11-07,2014-11-07 20:00:00,351,2.2,13.3,0
2014-11-07,2014-11-07 21:00:00,267,2.2,13.3,0
2014-11-07,2014-11-07 22:00:00,187,2.2,13.3,0
2014-11-07,2014-11-07 23:00:00,182,2.2,13.3,0
2014-11-08,2014-11-08 00:00:00,130,-1,10,0
